sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x1A";"0x1C";"0x1E"
"2020-01-05T20:12:47+01:00";0.168;0.077;0.07;0.089;0;0;0;0
"2020-01-05T20:12:48+01:00";0.223;0.072;0.074;0.072;0;0;0;0
"2020-01-05T20:12:49+01:00";0.158;0.079;0.074;0.077;0;0.061;0;0
"2020-01-05T20:12:50+01:00";0.146;0.085;0.084;0.084;0;0.061;0;0
"2020-01-05T20:12:51+01:00";0.191;0.074;0.074;0.075;0;0.067;0;0
"2020-01-05T20:12:52+01:00";0.2;0.078;0.075;0.075;0;0;0;0
"2020-01-05T20:12:53+01:00";0.259;0.072;0.074;0.073;0;0;0;0
"2020-01-05T20:12:54+01:00";0.288;0.074;0.08;0.075;0;0;0;0
"2020-01-05T20:12:55+01:00";0.275;0.076;0.076;0.079;0;0.13;0;0
"2020-01-05T20:12:56+01:00";0.195;0.103;0.077;0.092;0;0;0;0
"2020-01-05T20:12:57+01:00";0.215;0.076;0.076;0.092;0.079;0;0;0
"2020-01-05T20:12:58+01:00";0.22;0.074;0.078;0.077;0.077;0;0;0
"2020-01-05T20:12:59+01:00";0.142;0.074;0.078;0.074;0.077;0;0;0
"2020-01-05T20:13:00+01:00";0.182;0.079;0.08;0.077;0.074;0.068;0;0
"2020-01-05T20:13:01+01:00";0.18;0.079;0.085;0.092;0.082;0.068;0;0
"2020-01-05T20:13:02+01:00";0.242;0.076;0.082;0.081;0.096;0.068;0;0
"2020-01-05T20:13:03+01:00";0.166;0.073;0.079;0.081;0.078;0;0;0
"2020-01-05T20:13:04+01:00";0.206;0.074;0.073;0.08;0.082;0.059;0;0
"2020-01-05T20:13:05+01:00";0.175;0.082;0.106;0.08;0.081;0.118;0;0
"2020-01-05T20:13:06+01:00";0.202;0.079;0.077;0.08;0.078;0.118;0;0
"2020-01-05T20:13:07+01:00";0.316;0.075;0.077;0.076;0.079;0.118;0;0
"2020-01-05T20:13:08+01:00";0.244;0.082;0.083;0.076;0.079;0;0;0
"2020-01-05T20:13:09+01:00";0.18;0.08;0.082;0.078;0.083;0;0;0
"2020-01-05T20:13:10+01:00";0.213;0.087;0.082;0.078;0.079;0.232;0;0
"2020-01-05T20:13:11+01:00";0.24;0.078;0.079;0.074;0.09;0.232;0;0
"2020-01-05T20:13:12+01:00";0.142;0.073;0.073;0.074;0.08;0.232;0;0
"2020-01-05T20:13:13+01:00";0.174;0.083;0.076;0.078;0.077;0;0;0
"2020-01-05T20:13:14+01:00";0.205;0.079;0.076;0.078;0.081;0;0;0
"2020-01-05T20:13:15+01:00";0.233;0.093;0.082;0.118;0.081;0.118;0;0
"2020-01-05T20:13:16+01:00";0.2;0.093;0.076;0.077;0.08;0.047;0;0
"2020-01-05T20:13:17+01:00";0.216;0.078;0.074;0.074;0.08;0.072;0.077;0
"2020-01-05T20:13:18+01:00";0.142;0.074;0.078;0.076;0.078;0;0.075;0
"2020-01-05T20:13:19+01:00";0.21;0.074;0.07;0.07;0.078;0.13;0.076;0
"2020-01-05T20:13:20+01:00";0.207;0.079;0.079;0.075;0.078;0.091;0.071;0
"2020-01-05T20:13:21+01:00";0.179;0.076;0.077;0.075;0.084;0.091;0.08;0
"2020-01-05T20:13:22+01:00";0.173;0.078;0.076;0.078;0.077;0.101;0.075;0
"2020-01-05T20:13:23+01:00";0.181;0.074;0.08;0.08;0.077;0;0.072;0
"2020-01-05T20:13:24+01:00";0.229;0.074;0.077;0.08;0.077;0;0.072;0
"2020-01-05T20:13:25+01:00";0.154;0.075;0.074;0.075;0.076;0.116;0.077;0
"2020-01-05T20:13:26+01:00";0.192;0.071;0.07;0.075;0.07;0;0.079;0
"2020-01-05T20:13:27+01:00";80.163;263.183;0.07;0.073;0.07;0;0.078;0
"2020-01-05T20:13:28+01:00";52.578;624.441;716.022;311.484;322.775;0;358.174;0
"2020-01-05T20:13:29+01:00";49.543;143.814;151.24;687.034;248.798;21.135;781.56;0
"2020-01-05T20:13:30+01:00";68.954;268.512;151.24;219.596;248.798;21.135;349.459;0
"2020-01-05T20:13:31+01:00";3.304;805.925;962.147;438.913;478.357;0;592.721;0
"2020-01-05T20:13:32+01:00";35.04;331.868;722.084;631.864;18.149;0;219.649;0
"2020-01-05T20:13:33+01:00";12.352;48.812;324.277;631.864;559.553;0;236.895;0
"2020-01-05T20:13:34+01:00";0.184;0.068;0.072;0.07;132.632;0;236.895;0
"2020-01-05T20:13:35+01:00";0.174;0.078;0.084;0.082;0.084;0;0.075;0
"2020-01-05T20:13:36+01:00";0.149;0.082;0.075;0.078;0.084;0;0.082;0
"2020-01-05T20:13:37+01:00";0.188;0.082;0.076;0.078;0.076;0;0.081;0.082
"2020-01-05T20:13:38+01:00";0.138;0.078;0.084;0.079;0.076;0;0.074;0.078
"2020-01-05T20:13:39+01:00";0.148;0.069;0.084;0.079;0.074;0.046;0.078;0.078
"2020-01-05T20:13:40+01:00";0.156;0.081;0.079;0.075;0.082;0;0.082;0.079
"2020-01-05T20:13:41+01:00";0.201;0.069;0.075;0.07;0.078;0;0.082;0.071
"2020-01-05T20:13:42+01:00";0.195;0.077;0.08;0.07;0.078;0;0.082;0.071
"2020-01-05T20:13:43+01:00";0.176;0.074;0.081;0.078;0.078;0;0.081;0.078
"2020-01-05T20:13:44+01:00";0.225;0.082;0.075;0.077;0.084;0.202;0.081;0.087
"2020-01-05T20:13:45+01:00";0.233;0.082;0.1;0.131;0.084;0;0.073;0.098
"2020-01-05T20:13:46+01:00";0.24;0.075;0.1;0.131;0.078;0;0.079;0.079
"2020-01-05T20:13:47+01:00";0.166;0.074;0.075;0.077;0.078;0;0.079;0.079
"2020-01-05T20:13:48+01:00";0.186;0.073;0.075;0.076;0.078;0;0.084;0.073
"2020-01-05T20:13:49+01:00";0.178;0.078;0.077;0.074;0.079;0.078;0.077;0.075
"2020-01-05T20:13:50+01:00";0.159;0.085;0.077;0.076;0.079;0;0.079;0.073
"2020-01-05T20:13:51+01:00";0.19;0.068;0.081;0.088;0.085;0;0.079;0.076
"2020-01-05T20:13:52+01:00";0.223;0.084;0.077;0.088;0.08;0;0.086;0.075
"2020-01-05T20:13:53+01:00";0.332;0.078;0.073;0.08;0.08;0;0.076;0.084
"2020-01-05T20:13:54+01:00";0.162;0.073;0.075;0.08;0.074;0;0.075;0.085
"2020-01-05T20:13:55+01:00";0.201;0.085;0.084;0.087;0.073;0;0.088;0.077
"2020-01-05T20:13:56+01:00";0.184;0;0.084;0;0;0;0.088;0.09
"2020-01-05T20:13:57+01:00";0.165;0;0;0;0;0;0;0
"2020-01-05T20:13:58+01:00";0.152;0;0;0;0;0;0;0
"2020-01-05T20:13:59+01:00";0.154;0;0;0;0;0.172;0;0
"2020-01-05T20:14:00+01:00";0.137;0;0;0;0;0;0;0
