sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x1A";"0x1C";"0x1E"
"2020-01-05T20:30:57+01:00";7.765;232.834;200.811;232.712;237.32;0;204.212;0
"2020-01-05T20:30:58+01:00";25.116;270.207;274.337;271.273;269.59;0;238.692;0
"2020-01-05T20:30:59+01:00";12.673;288.86;288.871;271.273;269.59;0;263.636;0
"2020-01-05T20:31:00+01:00";6.005;216.835;213.327;284.771;216.792;32.103;286.204;0
"2020-01-05T20:31:01+01:00";8.723;916.996;911.75;916.268;919.532;32.103;217.468;0
"2020-01-05T20:31:02+01:00";18.57;607.982;613.269;603.688;601.413;0;569.92;0
"2020-01-05T20:31:03+01:00";9.966;470.815;613.269;603.688;601.413;0;569.92;0
"2020-01-05T20:31:04+01:00";22.05;470.815;434.608;470.63;384.8;0;453.476;0
"2020-01-05T20:31:05+01:00";11.982;804.671;685.795;729.391;384.8;0;378.802;0
"2020-01-05T20:31:06+01:00";24.193;203.761;685.795;729.391;673.662;0;80.102;36.012
"2020-01-05T20:31:07+01:00";5.629;452.06;438.779;412.337;27.577;0;80.102;211.499
"2020-01-05T20:31:08+01:00";13.68;547.187;546.221;412.337;347.668;0;545.778;421.362
"2020-01-05T20:31:09+01:00";14.3;551.46;559.862;549.291;553.788;0;545.778;593.054
"2020-01-05T20:31:10+01:00";15.46;606.15;605.706;557.389;553.788;0;559.014;779.6
"2020-01-05T20:31:11+01:00";7.839;611.325;613.707;607.418;607.473;25.31;614.507;64.184
"2020-01-05T20:31:12+01:00";6.453;495.231;493.961;495.28;495.15;0;614.507;351.073
"2020-01-05T20:31:13+01:00";20.283;499.822;493.961;496.52;495.15;0;496.27;509.216
"2020-01-05T20:31:14+01:00";12.661;493.515;487.424;498.864;482.361;0;457.595;784.194
"2020-01-05T20:31:15+01:00";8.659;236.759;240.514;236.217;482.361;0;457.595;973.71
"2020-01-05T20:31:16+01:00";21.099;119.427;83.398;117.933;89.079;0;236.292;26.208
"2020-01-05T20:31:17+01:00";16.983;335.092;297.464;117.933;89.079;0;107.187;127.718
"2020-01-05T20:31:18+01:00";19.983;563.051;524.746;330.771;513.636;0;303.949;312.601
"2020-01-05T20:31:19+01:00";14.365;581.254;575.103;522.106;513.636;0;579.867;579.933
"2020-01-05T20:31:20+01:00";6.515;581.254;565.226;579.759;580.905;0;579.867;579.933
"2020-01-05T20:31:21+01:00";31.499;590.6;585.599;593.71;561.154;0;588.623;564.794
"2020-01-05T20:31:22+01:00";22.547;573.179;585.599;593.71;569.585;0;588.623;588.761
"2020-01-05T20:31:23+01:00";20.37;569.164;569.104;571.73;569.585;0;572.654;575.459
"2020-01-05T20:31:24+01:00";51.38;452.643;447.107;451.778;573.709;0;449.96;450.245
"2020-01-05T20:31:25+01:00";16.25;171.722;168.871;170.902;454.228;0;171.84;450.245
"2020-01-05T20:31:26+01:00";29.495;44.265;68.728;170.902;57.631;0;171.84;166.899
"2020-01-05T20:31:27+01:00";20.999;605.648;689.33;681.575;57.631;0;679.336;77.255
"2020-01-05T20:31:28+01:00";51.628;246.004;352.831;334.301;316.185;0;325.371;690.171
"2020-01-05T20:31:29+01:00";43.283;7.488;352.831;334.301;316.185;0;325.371;326.798
"2020-01-05T20:31:30+01:00";12.579;0;108.244;0;112.054;0;40.689;114.244
"2020-01-05T20:31:31+01:00";0.14;0;0;0;0;0;0;0
"2020-01-05T20:31:32+01:00";0.166;0;0;0;0;0;0;0
"2020-01-05T20:31:33+01:00";0.17;0;0;0;0;0.19;0;0
